image_id,image_path,classes,organ,classes_clean,instruction
115,1_Breast_fold_1_0115_img.png,Neoplastic;Connective_Soft_tissue;Epithelial;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Epithelial and Inflammatory,Provide the segmentation of Breast abnormalities due to Neoplastic and Connective_Soft_tissue and Epithelial and Inflammatory.
116,1_Breast_fold_1_0116_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Outline early pathological indicators in Breast for Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
117,1_Breast_fold_1_0117_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Inflammatory and Connective_Soft_tissue and Epithelial,You can observe Inflammatory and Connective_Soft_tissue and Epithelial in the Breast.
118,1_Breast_fold_1_0118_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Inflammatory and Connective_Soft_tissue and Epithelial,Histological description: Inflammatory and Connective_Soft_tissue and Epithelial in the Breast.
119,1_Breast_fold_1_0119_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Highlight regions of the Breast affected by Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
120,1_Breast_fold_1_0120_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,The Breast displays Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
121,1_Breast_fold_1_0121_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,The Breast histological sample reveals Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
122,1_Breast_fold_1_0122_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,This medical image shows Breast. Its class is Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
123,1_Breast_fold_1_0123_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,The Breast tissue is marked by Inflammatory and Epithelial and Connective_Soft_tissue.
124,1_Breast_fold_1_0124_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,This Breast record is Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
125,1_Breast_fold_1_0125_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Trace glandular changes in Breast under Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
126,1_Breast_fold_1_0126_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Histopathology notes Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic in the Breast.
127,1_Breast_fold_1_0127_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,The Breast belongs in Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
128,1_Breast_fold_1_0128_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,What is the diagnostic label of this Breast? Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
129,1_Breast_fold_1_0129_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Outline key diagnostic areas of Breast showing Inflammatory and Epithelial and Connective_Soft_tissue.
130,1_Breast_fold_1_0130_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,You’ll notice Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic in the Breast.
131,1_Breast_fold_1_0131_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Identify the pathology type for this Breast: Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
132,1_Breast_fold_1_0132_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Inflammatory,Assign the correct class for this Breast: Epithelial and Connective_Soft_tissue and Inflammatory.
133,1_Breast_fold_1_0133_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Mark pathological signatures of Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic within the Breast.
134,1_Breast_fold_1_0134_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,The Breast is labeled with Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
135,1_Breast_fold_1_0135_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Highlight regions of Breast losing normal morphology.
136,1_Breast_fold_1_0136_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Pathological analysis shows Inflammatory and Epithelial and Connective_Soft_tissue in the Breast.
137,1_Breast_fold_1_0137_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,The Breast here is marked by Inflammatory and Epithelial and Connective_Soft_tissue.
138,1_Breast_fold_1_0138_img.png,Epithelial;Connective_Soft_tissue;Inflammatory;Neoplastic,Breast,Epithelial and Connective_Soft_tissue and Inflammatory and Neoplastic,Locate and segment Breast involvement by Epithelial and Connective_Soft_tissue and Inflammatory and Neoplastic.
139,1_Breast_fold_1_0139_img.png,Epithelial;Connective_Soft_tissue;Inflammatory;Neoplastic,Breast,Epithelial and Connective_Soft_tissue and Inflammatory and Neoplastic,Segment Breast abnormalities linked to Epithelial and Connective_Soft_tissue and Inflammatory and Neoplastic.
140,1_Breast_fold_1_0140_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Connective_Soft_tissue and Neoplastic,The Breast contains Inflammatory and Connective_Soft_tissue and Neoplastic.
141,1_Breast_fold_1_0141_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,This Breast belongs under Neoplastic and Connective_Soft_tissue and Inflammatory.
142,1_Breast_fold_1_0142_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,This Breast is classified as Neoplastic and Connective_Soft_tissue and Inflammatory.
143,1_Breast_fold_1_0143_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast is labeled Neoplastic and Inflammatory and Connective_Soft_tissue.
144,1_Breast_fold_1_0144_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Mark the Breast areas where Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial is apparent.
145,1_Breast_fold_1_0145_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Epithelial,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial,The Breast is labeled with Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial.
146,1_Breast_fold_1_0146_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,The Breast biopsy indicates Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
147,1_Breast_fold_1_0147_img.png,Neoplastic;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Connective_Soft_tissue and Epithelial,Is this Breast image consistent with Neoplastic and Connective_Soft_tissue and Epithelial?
148,1_Breast_fold_1_0148_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Inflammatory,The Breast shows evidence of Epithelial and Connective_Soft_tissue and Inflammatory microscopically.
149,1_Breast_fold_1_0149_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Inflammatory,You’ll notice Epithelial and Connective_Soft_tissue and Inflammatory in the Breast.
150,1_Breast_fold_1_0150_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Inflammatory,Circle structural damage in Breast seen with Epithelial and Connective_Soft_tissue and Inflammatory.
151,1_Breast_fold_1_0151_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,The Breast matches Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
152,1_Breast_fold_1_0152_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,"Under the microscope, the Breast reveals Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic."
153,1_Breast_fold_1_0153_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Highlight regions in the Breast that exhibit Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue patterns.
154,1_Breast_fold_1_0154_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Delineate abnormal Breast regions demonstrating Neoplastic and Inflammatory and Connective_Soft_tissue.
155,1_Breast_fold_1_0155_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Dead,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Dead,Examination of the Breast tissue indicates Neoplastic and Inflammatory and Connective_Soft_tissue and Dead.
156,1_Breast_fold_1_0156_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Tag the parts of the Breast affected by Neoplastic and Inflammatory and Connective_Soft_tissue.
157,1_Breast_fold_1_0157_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Indicate micro-lesions inside Breast related to Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
158,1_Breast_fold_1_0158_img.png,Inflammatory;Connective_Soft_tissue,Breast,Inflammatory and Connective_Soft_tissue,Indicate early signs of Inflammatory and Connective_Soft_tissue spread in the Breast.
159,1_Breast_fold_1_0159_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,This is a Breast with Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
160,1_Breast_fold_1_0160_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Locate Inflammatory and Epithelial and Connective_Soft_tissue structures present in this Breast image.
161,1_Breast_fold_1_0161_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Highlight regions in the Breast suggestive of Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
162,1_Breast_fold_1_0162_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Histological morphology suggests Inflammatory and Epithelial and Connective_Soft_tissue in the Breast.
163,1_Breast_fold_1_0163_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Histological study of the Breast reveals Inflammatory and Epithelial and Connective_Soft_tissue.
164,1_Breast_fold_1_0164_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Locate pathological signs of Inflammatory and Epithelial and Connective_Soft_tissue inside the Breast tissue.
165,1_Breast_fold_1_0165_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Trace the Inflammatory and Epithelial and Connective_Soft_tissue visible across the Breast.
166,1_Breast_fold_1_0166_img.png,Epithelial;Connective_Soft_tissue,Breast,Epithelial and Connective_Soft_tissue,"For this Breast, identify the proper class: Epithelial and Connective_Soft_tissue."
167,1_Breast_fold_1_0167_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Tissue architecture of the Breast shows Inflammatory and Epithelial and Connective_Soft_tissue.
168,1_Breast_fold_1_0168_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Outline atypical Breast histological patterns for Inflammatory and Epithelial and Connective_Soft_tissue.
169,1_Breast_fold_1_0169_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,The Breast here is marked by Inflammatory and Epithelial and Connective_Soft_tissue.
170,1_Breast_fold_1_0170_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,Highlight segmented lesion borders in Breast.
171,1_Breast_fold_1_0171_img.png,Epithelial;Connective_Soft_tissue,Breast,Epithelial and Connective_Soft_tissue,This is a Breast image. What is its label? Epithelial and Connective_Soft_tissue.
172,1_Breast_fold_1_0172_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,The Breast image shows Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
173,1_Breast_fold_1_0173_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Identify abnormal tissue borders in Breast due to Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
174,1_Breast_fold_1_0174_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,You can observe Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic in the Breast.
175,1_Breast_fold_1_0175_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Inflammatory,Delineate the spread of abnormal cells in Breast.
176,1_Breast_fold_1_0176_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Breast,Epithelial and Connective_Soft_tissue and Inflammatory,The Breast looks like Epithelial and Connective_Soft_tissue and Inflammatory.
177,1_Breast_fold_1_0177_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,The Breast biopsy is notable for Inflammatory and Epithelial and Connective_Soft_tissue.
178,1_Breast_fold_1_0178_img.png,Inflammatory;Dead;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Dead and Epithelial and Connective_Soft_tissue,Examine the image of Breast and confirm it as Inflammatory and Dead and Epithelial and Connective_Soft_tissue.
179,1_Breast_fold_1_0179_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Breast,Inflammatory and Epithelial and Connective_Soft_tissue,We can identify Inflammatory and Epithelial and Connective_Soft_tissue in the Breast.
